"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","SR","FDis","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","ShrubCover","GraminoidCover","ForbCover","PlotDominatingFG","Duration"
1297,"ATQASUK:AG:AGCJ06:2016","ATQASUK:AG:AGCJ06","ATQASUK:AG","ATQASUK","AG","AGCJ06",2016,2010,2019,9,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",8.3538719643545,0.140781512421074,5,1.47302048010943,0.967271030939557,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",1.33333333333333,97.3333333333333,1.33333333333333,"Graminoid-Dominated",9
1298,"ATQASUK:AG:AGCJ06:2017","ATQASUK:AG:AGCJ06","ATQASUK:AG","ATQASUK","AG","AGCJ06",2017,2010,2019,9,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",5.87072220298653,0.421582402803376,4,1.69799947588945,1,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",0,99.1071428571429,0.892857142857143,"Graminoid-Dominated",9
1299,"ATQASUK:AG:AGCJ06:2018","ATQASUK:AG:AGCJ06","ATQASUK:AG","ATQASUK","AG","AGCJ06",2018,2010,2019,9,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",12.9939110310203,0.29553704537046,7,0.789750867494395,0.950033654259333,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",1.78571428571429,95.5357142857143,2.67857142857143,"Graminoid-Dominated",9
1300,"ATQASUK:AG:AGCJ06:2019","ATQASUK:AG:AGCJ06","ATQASUK:AG","ATQASUK","AG","AGCJ06",2019,2010,2019,9,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",3.84162065930437,0.379634034014626,4,1.42060042856381,1,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",0,97.7777777777778,2.22222222222222,"Graminoid-Dominated",9
1301,"ATQASUK:AG:AGCJ09:2010","ATQASUK:AG:AGCJ09","ATQASUK:AG","ATQASUK","AG","AGCJ09",2010,2010,2019,4,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",NA,NA,1,NA,NA,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",0,100,0,"Graminoid-Dominated",9
1302,"ATQASUK:AG:AGCJ09:2013","ATQASUK:AG:AGCJ09","ATQASUK:AG","ATQASUK","AG","AGCJ09",2013,2010,2019,4,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",NA,NA,2,0.393725132177637,NA,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",0,95.1219512195122,4.8780487804878,"Graminoid-Dominated",9
1303,"ATQASUK:AG:AGCJ09:2016","ATQASUK:AG:AGCJ09","ATQASUK:AG","ATQASUK","AG","AGCJ09",2016,2010,2019,4,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",NA,NA,1,NA,NA,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",0,100,0,"Graminoid-Dominated",9
1304,"ATQASUK:AG:AGCJ09:2019","ATQASUK:AG:AGCJ09","ATQASUK:AG","ATQASUK","AG","AGCJ09",2019,2010,2019,4,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",NA,NA,1,NA,NA,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",0,100,0,"Graminoid-Dominated",9
1307,"ATQASUK:AG:AGCJ11:2010","ATQASUK:AG:AGCJ11","ATQASUK:AG","ATQASUK","AG","AGCJ11",2010,2010,2016,2,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",14.9797068190153,0.602827173122502,8,2.28998744734765,0.867383146475352,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",87.2727272727272,12.7272727272727,0,"Shrub-Dominated",6
1308,"ATQASUK:AG:AGCJ11:2016","ATQASUK:AG:AGCJ11","ATQASUK:AG","ATQASUK","AG","AGCJ11",2016,2010,2016,2,"pf_all_XY","Point-framing (XY)",0.75,70.451449,-157.403942,70,-157,"70_-157","North America-West",16.77800147037,0.571649710516577,8,2.63018481545291,0.871378492628849,"Arctic","LOW",23,"MOIST",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",69.9029126213592,26.2135922330097,3.88349514563107,"Shrub-Dominated",6
1309,"ATQASUK:AW:AWC01:1997","ATQASUK:AW:AWC01","ATQASUK:AW","ATQASUK","AW","AWC01",1997,1997,2017,5,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",6.29908626752125,0.770719878306488,4,1.66519988259426,1,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",23.3333333333333,73.3333333333333,3.33333333333333,"Graminoid-Dominated",20
1310,"ATQASUK:AW:AWC01:2000","ATQASUK:AW:AWC01","ATQASUK:AW","ATQASUK","AW","AWC01",2000,1997,2017,5,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",12.810940275796,0.808659938014166,6,2.71523193527717,0.931092449664223,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",35.2941176470588,64.7058823529412,0,"Graminoid-Dominated",20
1311,"ATQASUK:AW:AWC01:2007","ATQASUK:AW:AWC01","ATQASUK:AW","ATQASUK","AW","AWC01",2007,1997,2017,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",24.7423182410034,0.506544216692406,8,1.75760721649766,0.880059965449758,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",12.2448979591837,85.7142857142857,2.04081632653061,"Graminoid-Dominated",20
1312,"ATQASUK:AW:AWC01:2012","ATQASUK:AW:AWC01","ATQASUK:AW","ATQASUK","AW","AWC01",2012,1997,2017,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",18.6970982111071,0.561067963763049,7,2.32384287397332,0.876665751487151,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",32.5,67.5,0,"Graminoid-Dominated",20
1313,"ATQASUK:AW:AWC01:2017","ATQASUK:AW:AWC01","ATQASUK:AW","ATQASUK","AW","AWC01",2017,1997,2017,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",22.4899259400047,0.588667573611418,8,2.22096143043072,0.835629611913307,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",22.2222222222222,76.7676767676768,1.01010101010101,"Graminoid-Dominated",20
1314,"ATQASUK:AW:AWC02:1997","ATQASUK:AW:AWC02","ATQASUK:AW","ATQASUK","AW","AWC02",1997,1997,2017,4,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",10.5338110711609,0.606665709710019,5,2.5837269375249,0.957700786174113,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",35.2941176470588,55.8823529411765,8.82352941176471,"Graminoid-Dominated",20
1315,"ATQASUK:AW:AWC02:2000","ATQASUK:AW:AWC02","ATQASUK:AW","ATQASUK","AW","AWC02",2000,1997,2017,4,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",13.8072363818431,0.507423407276045,5,2.2728378858072,0.95910821844114,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",52.5,45,2.5,"Shrub-Dominated",20
1316,"ATQASUK:AW:AWC02:2012","ATQASUK:AW:AWC02","ATQASUK:AW","ATQASUK","AW","AWC02",2012,1997,2017,4,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",8.86673486763608,0.599052136793076,5,2.48019725467479,0.978966599959249,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",42.3728813559322,55.9322033898305,1.69491525423729,"Graminoid-Dominated",20
1317,"ATQASUK:AW:AWC02:2017","ATQASUK:AW:AWC02","ATQASUK:AW","ATQASUK","AW","AWC02",2017,1997,2017,4,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",12.0868013627236,0.38260035551811,6,2.2481007008376,0.933937286768345,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",31.3953488372093,63.953488372093,4.65116279069767,"Graminoid-Dominated",20
1318,"ATQASUK:AW:AWC03:1997","ATQASUK:AW:AWC03","ATQASUK:AW","ATQASUK","AW","AWC03",1997,1997,2012,4,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",12.3310795519265,0.570019438446289,5,2.01565479268523,0.939484347032887,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",31.0344827586207,68.9655172413793,0,"Graminoid-Dominated",15
1319,"ATQASUK:AW:AWC03:2000","ATQASUK:AW:AWC03","ATQASUK:AW","ATQASUK","AW","AWC03",2000,1997,2012,4,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",19.2050789659295,0.661784785060774,7,2.5353060254798,0.84858681375209,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",33.3333333333333,61.1111111111111,5.55555555555556,"Graminoid-Dominated",15
1320,"ATQASUK:AW:AWC03:2007","ATQASUK:AW:AWC03","ATQASUK:AW","ATQASUK","AW","AWC03",2007,1997,2012,4,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",21.6659661774723,0.670045249045568,8,2.61608705410196,0.814522628589015,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",34.7826086956522,63.768115942029,1.44927536231884,"Graminoid-Dominated",15
1321,"ATQASUK:AW:AWC03:2012","ATQASUK:AW:AWC03","ATQASUK:AW","ATQASUK","AW","AWC03",2012,1997,2012,4,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",18.6970982111071,0.796975380567343,7,2.83423421305945,0.876665751487151,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",51.7241379310345,48.2758620689655,0,"Shrub-Dominated",15
1322,"ATQASUK:AW:AWC04:1997","ATQASUK:AW:AWC04","ATQASUK:AW","ATQASUK","AW","AWC04",1997,1997,2017,4,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",16.196217156523,0.566317499576707,6,2.46348740936635,0.891301872679308,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",39.0243902439024,60.9756097560976,0,"Graminoid-Dominated",20
1323,"ATQASUK:AW:AWC04:2007","ATQASUK:AW:AWC04","ATQASUK:AW","ATQASUK","AW","AWC04",2007,1997,2017,4,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",15.664821235054,0.731841587481898,6,2.89509384152019,0.902952595707182,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",60,40,0,"Shrub-Dominated",20
1324,"ATQASUK:AW:AWC04:2012","ATQASUK:AW:AWC04","ATQASUK:AW","ATQASUK","AW","AWC04",2012,1997,2017,4,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",20.0395711367324,0.636047219931371,7,2.56859923164422,0.873692252474508,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",55.8139534883721,41.8604651162791,2.32558139534884,"Shrub-Dominated",20
1325,"ATQASUK:AW:AWC04:2017","ATQASUK:AW:AWC04","ATQASUK:AW","ATQASUK","AW","AWC04",2017,1997,2017,4,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",22.4899259400047,0.519415961951773,8,2.54986343986628,0.835629611913307,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",48.3870967741936,50.5376344086022,1.0752688172043,"Graminoid-Dominated",20
1326,"ATQASUK:AW:AWC05:1997","ATQASUK:AW:AWC05","ATQASUK:AW","ATQASUK","AW","AWC05",1997,1997,2019,5,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",11.3047903493065,0.494797730678539,6,1.87679791373555,0.934061840931076,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",5.55555555555556,91.6666666666667,2.77777777777778,"Graminoid-Dominated",22
1327,"ATQASUK:AW:AWC05:2000","ATQASUK:AW:AWC05","ATQASUK:AW","ATQASUK","AW","AWC05",2000,1997,2019,5,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",20.63969698823,0.75516208970546,7,2.32076431034205,0.89521114415569,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",18.1818181818182,77.2727272727273,4.54545454545455,"Graminoid-Dominated",22
1328,"ATQASUK:AW:AWC05:2012","ATQASUK:AW:AWC05","ATQASUK:AW","ATQASUK","AW","AWC05",2012,1997,2019,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",20.63969698823,0.440254952023233,7,2.22473497248878,0.89521114415569,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",21.6216216216216,75.6756756756757,2.7027027027027,"Graminoid-Dominated",22
1329,"ATQASUK:AW:AWC05:2017","ATQASUK:AW:AWC05","ATQASUK:AW","ATQASUK","AW","AWC05",2017,1997,2019,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",12.3499259560419,0.693374522540416,6,2.35453286381845,0.916336559713498,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",23.1884057971014,76.8115942028986,0,"Graminoid-Dominated",22
1330,"ATQASUK:AW:AWC05:2019","ATQASUK:AW:AWC05","ATQASUK:AW","ATQASUK","AW","AWC05",2019,1997,2019,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",17.7496272488459,0.578058512642971,6,2.25448551586652,0.917482317069206,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",24.5098039215686,75.4901960784314,0,"Graminoid-Dominated",22
1331,"ATQASUK:AW:AWC06:1997","ATQASUK:AW:AWC06","ATQASUK:AW","ATQASUK","AW","AWC06",1997,1997,2019,5,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",12.3499259560419,0.654552391433786,6,2.82556501759532,0.916336559713498,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",47.8260869565217,52.1739130434783,0,"Graminoid-Dominated",22
1332,"ATQASUK:AW:AWC06:2000","ATQASUK:AW:AWC06","ATQASUK:AW","ATQASUK","AW","AWC06",2000,1997,2019,5,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",13.8072363818431,0.659856343805079,5,2.51353855699267,0.95910821844114,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",53.3333333333333,43.3333333333333,3.33333333333333,"Shrub-Dominated",22
1333,"ATQASUK:AW:AWC06:2012","ATQASUK:AW:AWC06","ATQASUK:AW","ATQASUK","AW","AWC06",2012,1997,2019,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",13.8605979968529,0.670188442665815,5,2.59390185809577,0.957273043579187,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",46.1538461538461,53.8461538461538,0,"Graminoid-Dominated",22
1334,"ATQASUK:AW:AWC06:2017","ATQASUK:AW:AWC06","ATQASUK:AW","ATQASUK","AW","AWC06",2017,1997,2019,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",23.825240180814,0.430316700131141,7,2.42973657908309,0.906084759613493,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",33.7349397590361,62.6506024096386,3.6144578313253,"Graminoid-Dominated",22
1335,"ATQASUK:AW:AWC06:2019","ATQASUK:AW:AWC06","ATQASUK:AW","ATQASUK","AW","AWC06",2019,1997,2019,5,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",22.3354504307691,0.626741590016261,8,2.43268905246052,0.833421008058775,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",25,71.5909090909091,3.40909090909091,"Graminoid-Dominated",22
1336,"ATQASUK:AW:AWC07:1997","ATQASUK:AW:AWC07","ATQASUK:AW","ATQASUK","AW","AWC07",1997,1997,2019,6,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",20.3730176468946,0.549021110116285,8,2.14690150147935,0.831991737752177,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",12.5,82.5,5,"Graminoid-Dominated",22
1337,"ATQASUK:AW:AWC07:2000","ATQASUK:AW:AWC07","ATQASUK:AW","ATQASUK","AW","AWC07",2000,1997,2019,6,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",5.20032169262154,0.925219909355005,4,2.77058108568071,1,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",50,50,0,"None",22
1338,"ATQASUK:AW:AWC07:2007","ATQASUK:AW:AWC07","ATQASUK:AW","ATQASUK","AW","AWC07",2007,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",9.88476842806659,0.443101297696523,5,2.29326015103456,0.968811592788612,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",24.4444444444444,75.5555555555556,0,"Graminoid-Dominated",22
1339,"ATQASUK:AW:AWC07:2012","ATQASUK:AW:AWC07","ATQASUK:AW","ATQASUK","AW","AWC07",2012,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",17.7496272488459,0.588232938210649,6,2.35553883248447,0.917482317069206,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",24.5283018867925,75.4716981132076,0,"Graminoid-Dominated",22
1340,"ATQASUK:AW:AWC07:2017","ATQASUK:AW:AWC07","ATQASUK:AW","ATQASUK","AW","AWC07",2017,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",20.4628192852419,0.7869070064813,7,2.49219121399456,0.888081002475417,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",22.3529411764706,77.6470588235294,0,"Graminoid-Dominated",22
1341,"ATQASUK:AW:AWC07:2019","ATQASUK:AW:AWC07","ATQASUK:AW","ATQASUK","AW","AWC07",2019,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",9.88476842806659,0.634095915243517,5,2.35452204269582,0.968811592788612,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",23.1578947368421,76.8421052631579,0,"Graminoid-Dominated",22
1342,"ATQASUK:AW:AWC08:1997","ATQASUK:AW:AWC08","ATQASUK:AW","ATQASUK","AW","AWC08",1997,1997,2019,6,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",20.0860204262571,0.518646485286353,8,2.37275596770397,0.891888543684143,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",59.6153846153846,38.4615384615385,1.92307692307692,"Shrub-Dominated",22
1343,"ATQASUK:AW:AWC08:2000","ATQASUK:AW:AWC08","ATQASUK:AW","ATQASUK","AW","AWC08",2000,1997,2019,6,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",5.20032169262154,0.71494998556771,4,2.15526437387889,1,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",69.5652173913043,30.4347826086957,0,"Shrub-Dominated",22
1344,"ATQASUK:AW:AWC08:2007","ATQASUK:AW:AWC08","ATQASUK:AW","ATQASUK","AW","AWC08",2007,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",12.965886984862,0.637088150722378,6,2.49585248833328,0.913159893956832,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",51.063829787234,44.6808510638298,4.25531914893617,"Shrub-Dominated",22
1345,"ATQASUK:AW:AWC08:2012","ATQASUK:AW:AWC08","ATQASUK:AW","ATQASUK","AW","AWC08",2012,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",22.8466163933348,0.428777035961444,8,2.27888277084979,0.876239076032386,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",44.8979591836735,53.0612244897959,2.04081632653061,"Graminoid-Dominated",22
1346,"ATQASUK:AW:AWC08:2017","ATQASUK:AW:AWC08","ATQASUK:AW","ATQASUK","AW","AWC08",2017,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",29.9226876834124,0.399428709904653,9,2.22823392302996,0.866753679098454,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",32.1428571428571,66.0714285714286,1.78571428571429,"Graminoid-Dominated",22
1347,"ATQASUK:AW:AWC08:2019","ATQASUK:AW:AWC08","ATQASUK:AW","ATQASUK","AW","AWC08",2019,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",17.7496272488459,0.378279315053369,6,2.25497670695735,0.917482317069206,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",36.2745098039216,63.7254901960784,0,"Graminoid-Dominated",22
1348,"ATQASUK:AW:AWC09:1997","ATQASUK:AW:AWC09","ATQASUK:AW","ATQASUK","AW","AWC09",1997,1997,2019,6,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",18.2482907373488,0.595151323150919,7,2.27519973925566,0.876750668751863,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",16.6666666666667,83.3333333333333,0,"Graminoid-Dominated",22
1349,"ATQASUK:AW:AWC09:2000","ATQASUK:AW:AWC09","ATQASUK:AW","ATQASUK","AW","AWC09",2000,1997,2019,6,"pf_topbot_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",12.965886984862,0.429159608291026,6,1.91836204892726,0.913159893956831,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",5.40540540540541,91.8918918918919,2.7027027027027,"Graminoid-Dominated",22
1350,"ATQASUK:AW:AWC09:2007","ATQASUK:AW:AWC09","ATQASUK:AW","ATQASUK","AW","AWC09",2007,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",17.5832775734863,0.393500645075975,7,2.14294967953596,0.828679742307716,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",16.9491525423729,81.3559322033898,1.69491525423729,"Graminoid-Dominated",22
1351,"ATQASUK:AW:AWC09:2012","ATQASUK:AW:AWC09","ATQASUK:AW","ATQASUK","AW","AWC09",2012,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",20.63969698823,0.636025649209748,7,2.4495045747818,0.89521114415569,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",26.8292682926829,70.7317073170732,2.4390243902439,"Graminoid-Dominated",22
1352,"ATQASUK:AW:AWC09:2017","ATQASUK:AW:AWC09","ATQASUK:AW","ATQASUK","AW","AWC09",2017,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",17.7496272488459,0.575328010852874,6,2.05745596294072,0.917482317069206,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",15.2941176470588,84.7058823529412,0,"Graminoid-Dominated",22
1353,"ATQASUK:AW:AWC09:2019","ATQASUK:AW:AWC09","ATQASUK:AW","ATQASUK","AW","AWC09",2019,1997,2019,6,"pf_all_XY","Point-framing (XY)",0.75,70.45303348,-157.4003018,70,-157,"70_-157","North America-West",17.7496272488459,0.615576128437253,6,2.1487406923789,0.917482317069206,"Arctic","LOW",17,"WET",13793,12.9,-31.5,8,-28.1,138,92,66,"continuous",17.4757281553398,82.5242718446602,0,"Graminoid-Dominated",22
