"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","FDis","SR","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","EShrubCover","DShrubCover","GraminoidCover","ForbCover","PlotDominatingFG"
511,"ALEXFIORD:FERT:Fert.c.c.5:2019","ALEXFIORD:FERT:Fert.c.c.5","ALEXFIORD:FERT","ALEXFIORD","FERT","Fert.c.c.5",2019,2000,2019,4,"pf_all_XY","Point-framing (XY)",1,78.87107,-75.79107,78.5,-75.5,"78.5_-75.5","North America-East",16.2851906050083,0.523736020529498,2.88458136815572,9,0.77762800676921,"Arctic","HIGH",30,"MOIST",12346,5.2,-30.6,3.4,-28.6,132,50,83,"continuous",27.3972602739726,56.1643835616438,15.0684931506849,1.36986301369863,"Deciduous_Shrub-Dominated"
512,"ALEXFIORD:MEADOW:Mead.c.10:2000","ALEXFIORD:MEADOW:Mead.c.10","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.10",2000,2000,2016,4,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",21.9721354951418,0.443617557070808,1.57519393137236,9,0.873658565810593,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",2.53164556962025,10.126582278481,83.5443037974684,3.79746835443038,"Graminoid-Dominated"
514,"ALEXFIORD:MEADOW:Mead.c.10:2010","ALEXFIORD:MEADOW:Mead.c.10","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.10",2010,2000,2016,4,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",18.2948768226366,0.745989999673998,2.39265252037802,7,0.816433754854932,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",2.5974025974026,12.987012987013,74.025974025974,10.3896103896104,"Graminoid-Dominated"
520,"ALEXFIORD:MEADOW:Mead.c.1:2019","ALEXFIORD:MEADOW:Mead.c.1","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.1",2019,1995,2019,5,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",11.6625104079618,0.415568081299224,1.89460111703443,6,0.979434253054664,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",12.1621621621622,0,86.4864864864865,1.35135135135135,"Graminoid-Dominated"
525,"ALEXFIORD:MEADOW:Mead.c.2:2019","ALEXFIORD:MEADOW:Mead.c.2","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.2",2019,1995,2019,5,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",20.5222076217703,0.505754435069668,2.13056873717787,8,0.819640063934531,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",11.5384615384615,5.12820512820513,78.2051282051282,5.12820512820513,"Graminoid-Dominated"
529,"ALEXFIORD:MEADOW:Mead.c.3:2010","ALEXFIORD:MEADOW:Mead.c.3","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.3",2010,1995,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",17.9923622162877,0.516419560926517,2.18095208756221,8,0.751288217215175,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",18.2692307692308,2.88461538461538,73.0769230769231,5.76923076923077,"Graminoid-Dominated"
531,"ALEXFIORD:MEADOW:Mead.c.3:2019","ALEXFIORD:MEADOW:Mead.c.3","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.3",2019,1995,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",21.332862838533,0.509640167294739,2.11205506179975,9,0.788193371480937,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",11.3207547169811,1.88679245283019,78.3018867924528,8.49056603773585,"Graminoid-Dominated"
549,"ALEXFIORD:MEADOW:Mead.c.7:2010","ALEXFIORD:MEADOW:Mead.c.7","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.7",2010,1995,2019,5,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",25.4489290512442,0.532707183869737,2.37987642319477,10,0.742723555276743,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",11.304347826087,4.34782608695652,77.3913043478261,6.95652173913043,"Graminoid-Dominated"
550,"ALEXFIORD:MEADOW:Mead.c.7:2019","ALEXFIORD:MEADOW:Mead.c.7","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.7",2019,1995,2019,5,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",16.6538509066628,0.707448266141712,2.39393443743742,7,0.800036061174659,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",14.4329896907216,2.06185567010309,70.1030927835051,13.4020618556701,"Graminoid-Dominated"
556,"ALEXFIORD:MEADOW:Mead.c.9:2019","ALEXFIORD:MEADOW:Mead.c.9","ALEXFIORD:MEADOW","ALEXFIORD","MEADOW","Mead.c.9",2019,2000,2019,2,"pf_all_XY","Point-framing (XY)",1,78.87558,-75.80909,78.5,-75.5,"78.5_-75.5","North America-East",18.2948768226366,0.593495828727896,2.30559466256848,7,0.816433754854932,"Arctic","HIGH",30,"WET",12432,5.6,-30.5,3.8,-28.5,129,51,80,"continuous",12.2950819672131,2.45901639344262,80.327868852459,4.91803278688525,"Graminoid-Dominated"
557,"ALEXFIORD:WILLOW:Will.c.10:1995","ALEXFIORD:WILLOW:Will.c.10","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.10",1995,1995,2019,4,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",9.54630503049841,0.498665529940991,1.52639781728702,5,0.927659599856714,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",0,75,17.8571428571429,7.14285714285714,"Deciduous_Shrub-Dominated"
558,"ALEXFIORD:WILLOW:Will.c.10:2000","ALEXFIORD:WILLOW:Will.c.10","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.10",2000,1995,2019,4,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",19.6314410433282,0.622623516207994,1.78986127519223,8,0.838075871831842,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",6.38297872340426,61.7021276595745,14.8936170212766,17.0212765957447,"Deciduous_Shrub-Dominated"
559,"ALEXFIORD:WILLOW:Will.c.10:2008","ALEXFIORD:WILLOW:Will.c.10","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.10",2008,1995,2019,4,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",11.7129285244218,0.556560060483573,1.31697285458972,5,0.96943942736431,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",2.94117647058824,79.4117647058823,14.7058823529412,2.94117647058824,"Deciduous_Shrub-Dominated"
560,"ALEXFIORD:WILLOW:Will.c.10:2019","ALEXFIORD:WILLOW:Will.c.10","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.10",2019,1995,2019,4,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",10.4389957787098,0.717331314363677,1.3735340826969,5,0.971461153719158,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",9.52380952380952,80.9523809523809,9.52380952380952,0,"Deciduous_Shrub-Dominated"
561,"ALEXFIORD:WILLOW:Will.c.1:1995","ALEXFIORD:WILLOW:Will.c.1","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.1",1995,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.2008724746322,0.571476566180902,2.23321308018831,7,0.871013807222388,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",8.10810810810811,32.4324324324324,35.1351351351351,24.3243243243243,"None"
562,"ALEXFIORD:WILLOW:Will.c.1:2000","ALEXFIORD:WILLOW:Will.c.1","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.1",2000,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.2008724746322,0.505842727351433,2.50285224404487,7,0.871013807222388,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",26.6666666666667,35,16.6666666666667,21.6666666666667,"None"
563,"ALEXFIORD:WILLOW:Will.c.1:2007","ALEXFIORD:WILLOW:Will.c.1","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.1",2007,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",13.708918984985,0.621216441894297,1.96683103374913,6,0.903763183776804,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",17.8571428571429,60.7142857142857,9.52380952380952,11.9047619047619,"Deciduous_Shrub-Dominated"
564,"ALEXFIORD:WILLOW:Will.c.1:2008","ALEXFIORD:WILLOW:Will.c.1","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.1",2008,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",10.7952072271973,0.628815321971688,1.58438145638838,5,0.969894205567368,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",10.4477611940298,67.1641791044776,14.9253731343284,7.46268656716418,"Deciduous_Shrub-Dominated"
565,"ALEXFIORD:WILLOW:Will.c.1:2010","ALEXFIORD:WILLOW:Will.c.1","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.1",2010,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",10.7952072271973,0.67860628147769,1.72000371408743,5,0.969894205567368,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",11.25,62.5,18.75,7.5,"Deciduous_Shrub-Dominated"
566,"ALEXFIORD:WILLOW:Will.c.1:2015","ALEXFIORD:WILLOW:Will.c.1","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.1",2015,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",13.7503625545592,0.659546984651201,1.31256126817855,6,0.92713317941064,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",10.4477611940298,74.6268656716418,8.95522388059701,5.97014925373134,"Deciduous_Shrub-Dominated"
567,"ALEXFIORD:WILLOW:Will.c.1:2019","ALEXFIORD:WILLOW:Will.c.1","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.1",2019,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",13.7503625545593,0.737911530957613,2.06352220961249,6,0.92713317941064,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",18.2926829268293,52.4390243902439,15.8536585365854,13.4146341463415,"Deciduous_Shrub-Dominated"
568,"ALEXFIORD:WILLOW:Will.c.2:1995","ALEXFIORD:WILLOW:Will.c.2","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.2",1995,1995,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",5.95890217696917,0.722833020266672,2.87827938010326,4,1,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",43.75,12.5,6.25,37.5,"None"
569,"ALEXFIORD:WILLOW:Will.c.2:2000","ALEXFIORD:WILLOW:Will.c.2","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.2",2000,1995,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",13.8984531077186,0.622969715075798,2.53615439915625,6,0.917899478274226,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",46.4285714285714,12.5,19.6428571428571,21.4285714285714,"None"
570,"ALEXFIORD:WILLOW:Will.c.2:2007","ALEXFIORD:WILLOW:Will.c.2","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.2",2007,1995,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.6140923945444,0.572707901492198,2.56669765515944,7,0.874907015937684,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",42.0289855072464,33.3333333333333,10.1449275362319,14.4927536231884,"None"
571,"ALEXFIORD:WILLOW:Will.c.2:2008","ALEXFIORD:WILLOW:Will.c.2","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.2",2008,1995,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",20.8796415397846,0.544134277381654,2.67191936956473,8,0.795696941019193,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",30.3030303030303,27.2727272727273,19.6969696969697,22.7272727272727,"None"
572,"ALEXFIORD:WILLOW:Will.c.2:2010","ALEXFIORD:WILLOW:Will.c.2","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.2",2010,1995,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",10.8580619434417,0.757997041799676,2.49187855060129,6,0.862734400329547,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",22.6666666666667,36,25.3333333333333,16,"None"
573,"ALEXFIORD:WILLOW:Will.c.2:2019","ALEXFIORD:WILLOW:Will.c.2","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.2",2019,1995,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",18.8829559211916,0.661895670662839,2.53311767626913,8,0.817632802814479,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",30.4347826086957,41.304347826087,10.8695652173913,17.3913043478261,"None"
574,"ALEXFIORD:WILLOW:Will.c.3:2000","ALEXFIORD:WILLOW:Will.c.3","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.3",2000,2000,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",25.0609259231087,0.730931709435927,2.96649323239679,9,0.821894300600105,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",51.9230769230769,13.4615384615385,3.84615384615385,30.7692307692308,"Evergreen_Shrub-Dominated"
575,"ALEXFIORD:WILLOW:Will.c.3:2007","ALEXFIORD:WILLOW:Will.c.3","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.3",2007,2000,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",20.8734047164929,0.607700714058206,2.72102791447138,9,0.782835918085235,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",47.0588235294118,20.5882352941176,10.2941176470588,22.0588235294118,"None"
576,"ALEXFIORD:WILLOW:Will.c.3:2008","ALEXFIORD:WILLOW:Will.c.3","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.3",2008,2000,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.897084356373,0.757381093648442,2.55292990840739,7,0.884665848575519,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",50,25.9259259259259,9.25925925925926,14.8148148148148,"None"
577,"ALEXFIORD:WILLOW:Will.c.3:2010","ALEXFIORD:WILLOW:Will.c.3","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.3",2010,2000,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.897084356373,0.733648276612375,2.54496836094746,7,0.884665848575519,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",51.5625,25,6.25,17.1875,"Evergreen_Shrub-Dominated"
578,"ALEXFIORD:WILLOW:Will.c.3:2015","ALEXFIORD:WILLOW:Will.c.3","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.3",2015,2000,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.897084356373,0.639908580221567,2.55670861525771,7,0.88466584857552,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",40,34.2857142857143,11.4285714285714,14.2857142857143,"None"
579,"ALEXFIORD:WILLOW:Will.c.3:2019","ALEXFIORD:WILLOW:Will.c.3","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.3",2019,2000,2019,6,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",24.3509452089914,0.566739899043682,2.62668973364142,9,0.843145325769871,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",37.7358490566038,30.188679245283,15.0943396226415,16.9811320754717,"None"
580,"ALEXFIORD:WILLOW:Will.c.4:1995","ALEXFIORD:WILLOW:Will.c.4","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.4",1995,1995,2010,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",15.560658722096,0.621333426109378,2.14718933845038,6,0.943665690130643,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",3.2258064516129,45.1612903225806,19.3548387096774,32.258064516129,"None"
581,"ALEXFIORD:WILLOW:Will.c.4:2000","ALEXFIORD:WILLOW:Will.c.4","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.4",2000,1995,2010,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",20.3418155303836,0.647741567698047,2.6260837015343,9,0.822295810864611,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",8.62068965517241,36.2068965517241,24.1379310344828,31.0344827586207,"None"
582,"ALEXFIORD:WILLOW:Will.c.4:2007","ALEXFIORD:WILLOW:Will.c.4","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.4",2007,1995,2010,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",23.9295734426543,0.563289896929835,2.48702549779352,10,0.733243800560663,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",9.43396226415094,48.1132075471698,16.9811320754717,25.4716981132075,"None"
583,"ALEXFIORD:WILLOW:Will.c.4:2008","ALEXFIORD:WILLOW:Will.c.4","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.4",2008,1995,2010,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",25.1811530224069,0.667817217966729,2.80962769173356,9,0.825199333663043,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",16.0714285714286,32.1428571428571,25,26.7857142857143,"None"
584,"ALEXFIORD:WILLOW:Will.c.4:2010","ALEXFIORD:WILLOW:Will.c.4","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.4",2010,1995,2010,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",25.0758218893932,0.661278940812767,2.66206764012881,9,0.86611415548071,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",15.9574468085106,45.7446808510638,15.9574468085106,22.3404255319149,"None"
585,"ALEXFIORD:WILLOW:Will.c.5:1995","ALEXFIORD:WILLOW:Will.c.5","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.5",1995,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",6.8199535956767,0.88288612863262,2.51440021318996,4,1,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",0,31.8181818181818,45.4545454545455,22.7272727272727,"None"
586,"ALEXFIORD:WILLOW:Will.c.5:2000","ALEXFIORD:WILLOW:Will.c.5","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.5",2000,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.225420186405,0.761850631383809,2.2362591934973,7,0.891311314811057,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",1.96078431372549,37.2549019607843,37.2549019607843,23.5294117647059,"None"
587,"ALEXFIORD:WILLOW:Will.c.5:2007","ALEXFIORD:WILLOW:Will.c.5","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.5",2007,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",16.4219996856302,0.519983568259467,2.01144014896525,6,0.880458959485716,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",0,60.655737704918,24.5901639344262,14.7540983606557,"Deciduous_Shrub-Dominated"
588,"ALEXFIORD:WILLOW:Will.c.5:2008","ALEXFIORD:WILLOW:Will.c.5","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.5",2008,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",20.8958961161738,0.543938633392513,2.04677792998918,8,0.834239871754939,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",1.66666666666667,46.6666666666667,40,11.6666666666667,"None"
589,"ALEXFIORD:WILLOW:Will.c.5:2010","ALEXFIORD:WILLOW:Will.c.5","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.5",2010,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.897084356373,0.648470134725166,1.35379789425448,7,0.88466584857552,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",1.51515151515152,75.7575757575758,10.6060606060606,12.1212121212121,"Deciduous_Shrub-Dominated"
590,"ALEXFIORD:WILLOW:Will.c.5:2015","ALEXFIORD:WILLOW:Will.c.5","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.5",2015,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",22.3570532063037,0.684683618968905,1.94804541043037,8,0.843956182325267,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",1.42857142857143,61.4285714285714,21.4285714285714,15.7142857142857,"Deciduous_Shrub-Dominated"
591,"ALEXFIORD:WILLOW:Will.c.5:2019","ALEXFIORD:WILLOW:Will.c.5","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.5",2019,1995,2019,7,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",20.9529791224731,0.801762227054312,2.00816603112919,8,0.841173273138839,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",10.5263157894737,61.4035087719298,8.7719298245614,19.2982456140351,"Deciduous_Shrub-Dominated"
592,"ALEXFIORD:WILLOW:Will.c.6:2000","ALEXFIORD:WILLOW:Will.c.6","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.6",2000,2000,2019,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",20.8958961161738,0.713421883702711,2.77602410620507,8,0.834239871754939,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",16.6666666666667,33.3333333333333,20.8333333333333,29.1666666666667,"None"
593,"ALEXFIORD:WILLOW:Will.c.6:2007","ALEXFIORD:WILLOW:Will.c.6","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.6",2007,2000,2019,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",22.5207361365593,0.690398164371869,2.74093047127632,8,0.872502239217683,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",25,32.8947368421053,22.3684210526316,19.7368421052632,"None"
594,"ALEXFIORD:WILLOW:Will.c.6:2008","ALEXFIORD:WILLOW:Will.c.6","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.6",2008,2000,2019,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.897084356373,0.582168105827125,2.6662944625617,7,0.88466584857552,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",11.1111111111111,37.5,20.8333333333333,30.5555555555556,"None"
595,"ALEXFIORD:WILLOW:Will.c.6:2010","ALEXFIORD:WILLOW:Will.c.6","ALEXFIORD:WILLOW","ALEXFIORD","WILLOW","Will.c.6",2010,2000,2019,5,"pf_all_XY","Point-framing (XY)",1,78.87421,-75.79867,78.5,-75.5,"78.5_-75.5","North America-East",17.897084356373,0.550983552133375,2.54690996103561,7,0.88466584857552,"Arctic","HIGH",30,"DRY",12346,5.1,-30.7,3.4,-28.7,135,48,86,"continuous",17.2413793103448,42.5287356321839,19.5402298850575,20.6896551724138,"None"
